level,vertebral_number,body_interspace,approach,category,implant,object,side,x,y,fusion,interbody_fusion,fixation_uiv_liv,direction,object_id
T10-T11,17.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.4815,no,no,no,,T10-T11_central_sublaminar_decompression_1
T11-T12,18.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.445,no,no,no,,T11-T12_central_sublaminar_decompression_1
T12-L1,19.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.405,no,no,no,,T12-L1_central_sublaminar_decompression_1
L1-L2,20.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.3685,no,no,no,,L1-L2_central_sublaminar_decompression_1
L2-L3,21.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.333,no,no,no,,L2-L3_central_sublaminar_decompression_1
L3-L4,22.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.296,no,no,no,,L3-L4_central_sublaminar_decompression_1
L4-L5,23.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.2595,no,no,no,,L4-L5_central_sublaminar_decompression_1
L5-S1,24.5,interspace,posterior,decompression,no,sublaminar_decompression,central,0.5,0.225,no,no,no,,L5-S1_central_sublaminar_decompression_1
C1,1,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.889,yes,no,yes,,C1_left_sublaminar_wire_1
C1,1,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.889,yes,no,yes,,C1_right_sublaminar_wire_1
C2,2,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.873,yes,no,yes,,C2_left_sublaminar_wire_1
C2,2,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.873,yes,no,yes,,C2_right_sublaminar_wire_1
C3,3,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.853,yes,no,yes,,C3_left_sublaminar_wire_1
C3,3,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.853,yes,no,yes,,C3_right_sublaminar_wire_1
C4,4,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.835,yes,no,yes,,C4_left_sublaminar_wire_1
C4,4,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.835,yes,no,yes,,C4_right_sublaminar_wire_1
C5,5,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.816,yes,no,yes,,C5_left_sublaminar_wire_1
C5,5,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.816,yes,no,yes,,C5_right_sublaminar_wire_1
C6,6,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.797,yes,no,yes,,C6_left_sublaminar_wire_1
C6,6,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.797,yes,no,yes,,C6_right_sublaminar_wire_1
C7,7,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.779,yes,no,yes,,C7_left_sublaminar_wire_1
C7,7,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.779,yes,no,yes,,C7_right_sublaminar_wire_1
T1,8,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.756,yes,no,yes,,T1_left_sublaminar_wire_1
T1,8,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.756,yes,no,yes,,T1_right_sublaminar_wire_1
T2,9,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.732,yes,no,yes,,T2_left_sublaminar_wire_1
T2,9,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.732,yes,no,yes,,T2_right_sublaminar_wire_1
T3,10,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.71,yes,no,yes,,T3_left_sublaminar_wire_1
T3,10,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.71,yes,no,yes,,T3_right_sublaminar_wire_1
T4,11,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.682,yes,no,yes,,T4_left_sublaminar_wire_1
T4,11,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.682,yes,no,yes,,T4_right_sublaminar_wire_1
T5,12,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.657,yes,no,yes,,T5_left_sublaminar_wire_1
T5,12,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.657,yes,no,yes,,T5_right_sublaminar_wire_1
T6,13,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.624,yes,no,yes,,T6_left_sublaminar_wire_1
T6,13,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.624,yes,no,yes,,T6_right_sublaminar_wire_1
T7,14,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.591,yes,no,yes,,T7_left_sublaminar_wire_1
T7,14,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.591,yes,no,yes,,T7_right_sublaminar_wire_1
T8,15,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.561,yes,no,yes,,T8_left_sublaminar_wire_1
T8,15,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.561,yes,no,yes,,T8_right_sublaminar_wire_1
T9,16,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.528,yes,no,yes,,T9_left_sublaminar_wire_1
T9,16,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.528,yes,no,yes,,T9_right_sublaminar_wire_1
T10,17,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.496,yes,no,yes,,T10_left_sublaminar_wire_1
T10,17,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.496,yes,no,yes,,T10_right_sublaminar_wire_1
T11,18,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.463,yes,no,yes,,T11_left_sublaminar_wire_1
T11,18,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.463,yes,no,yes,,T11_right_sublaminar_wire_1
T12,19,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.425,yes,no,yes,,T12_left_sublaminar_wire_1
T12,19,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.425,yes,no,yes,,T12_right_sublaminar_wire_1
L1,20,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.383,yes,no,yes,,L1_left_sublaminar_wire_1
L1,20,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.383,yes,no,yes,,L1_right_sublaminar_wire_1
L2,21,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.349,yes,no,yes,,L2_left_sublaminar_wire_1
L2,21,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.349,yes,no,yes,,L2_right_sublaminar_wire_1
L3,22,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.315,yes,no,yes,,L3_left_sublaminar_wire_1
L3,22,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.315,yes,no,yes,,L3_right_sublaminar_wire_1
L4,23,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.274,yes,no,yes,,L4_left_sublaminar_wire_1
L4,23,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.274,yes,no,yes,,L4_right_sublaminar_wire_1
L5,24,body,posterior,implant,yes,sublaminar_wire,left,0.485,0.238,yes,no,yes,,L5_left_sublaminar_wire_1
L5,24,body,posterior,implant,yes,sublaminar_wire,right,0.515,0.238,yes,no,yes,,L5_right_sublaminar_wire_1
C1-C2,1.5,interspace,posterior,implant,yes,tether,central,0.5,0.885,no,no,no,,C1-C2_central_tether_1
C2-C3,2.5,interspace,posterior,implant,yes,tether,central,0.5,0.868,no,no,no,,C2-C3_central_tether_1
C3-C4,3.5,interspace,posterior,implant,yes,tether,central,0.5,0.847,no,no,no,,C3-C4_central_tether_1
C4-C5,4.5,interspace,posterior,implant,yes,tether,central,0.5,0.827,no,no,no,,C4-C5_central_tether_1
C5-C6,5.5,interspace,posterior,implant,yes,tether,central,0.5,0.809,no,no,no,,C5-C6_central_tether_1
C6-C7,6.5,interspace,posterior,implant,yes,tether,central,0.5,0.792,no,no,no,,C6-C7_central_tether_1
C7-T1,7.5,interspace,posterior,implant,yes,tether,central,0.5,0.774,no,no,no,,C7-T1_central_tether_1
T1-T2,8.5,interspace,posterior,implant,yes,tether,central,0.5,0.748,no,no,no,,T1-T2_central_tether_1
T2-T3,9.5,interspace,posterior,implant,yes,tether,central,0.5,0.721,no,no,no,,T2-T3_central_tether_1
T3-T4,10.5,interspace,posterior,implant,yes,tether,central,0.5,0.69,no,no,no,,T3-T4_central_tether_1
T4-T5,11.5,interspace,posterior,implant,yes,tether,central,0.5,0.663,no,no,no,,T4-T5_central_tether_1
T5-T6,12.5,interspace,posterior,implant,yes,tether,central,0.5,0.627,no,no,no,,T5-T6_central_tether_1
T6-T7,13.5,interspace,posterior,implant,yes,tether,central,0.5,0.593,no,no,no,,T6-T7_central_tether_1
T7-T8,14.5,interspace,posterior,implant,yes,tether,central,0.5,0.56,no,no,no,,T7-T8_central_tether_1
T8-T9,15.5,interspace,posterior,implant,yes,tether,central,0.5,0.525,no,no,no,,T8-T9_central_tether_1
T9-T10,16.5,interspace,posterior,implant,yes,tether,central,0.5,0.498,no,no,no,,T9-T10_central_tether_1
T10-T11,17.5,interspace,posterior,implant,yes,tether,central,0.5,0.465,no,no,no,,T10-T11_central_tether_1
T11-T12,18.5,interspace,posterior,implant,yes,tether,central,0.5,0.43,no,no,no,,T11-T12_central_tether_1
T12-L1,19.5,interspace,posterior,implant,yes,tether,central,0.5,0.395,no,no,no,,T12-L1_central_tether_1
L1-L2,20.5,interspace,posterior,implant,yes,tether,central,0.5,0.362,no,no,no,,L1-L2_central_tether_1
L2-L3,21.5,interspace,posterior,implant,yes,tether,central,0.5,0.325,no,no,no,,L2-L3_central_tether_1
L3-L4,22.5,interspace,posterior,implant,yes,tether,central,0.5,0.288,no,no,no,,L3-L4_central_tether_1
L4-L5,23.5,interspace,posterior,implant,yes,tether,central,0.5,0.256,no,no,no,,L4-L5_central_tether_1
L5-S1,24.5,interspace,posterior,implant,yes,tether,central,0.5,0.22,no,no,no,,L5-S1_central_tether_1
T1-T2,8.5,interspace,posterior,interbody,yes,tlif,left,0.493,0.746,yes,yes,no,,T1-T2_left_tlif_1
T1-T2,8.5,interspace,posterior,interbody,yes,tlif,right,0.507,0.746,yes,yes,no,,T1-T2_right_tlif_1
T2-T3,9.5,interspace,posterior,interbody,yes,tlif,left,0.494,0.72,yes,yes,no,,T2-T3_left_tlif_1
T2-T3,9.5,interspace,posterior,interbody,yes,tlif,right,0.506,0.72,yes,yes,no,,T2-T3_right_tlif_1
T3-T4,10.5,interspace,posterior,interbody,yes,tlif,left,0.494,0.695,yes,yes,no,,T3-T4_left_tlif_1
T3-T4,10.5,interspace,posterior,interbody,yes,tlif,right,0.506,0.695,yes,yes,no,,T3-T4_right_tlif_1
T4-T5,11.5,interspace,posterior,interbody,yes,tlif,left,0.493,0.668,yes,yes,no,,T4-T5_left_tlif_1
T4-T5,11.5,interspace,posterior,interbody,yes,tlif,right,0.507,0.668,yes,yes,no,,T4-T5_right_tlif_1
T5-T6,12.5,interspace,posterior,interbody,yes,tlif,left,0.492,0.64,yes,yes,no,,T5-T6_left_tlif_1
T5-T6,12.5,interspace,posterior,interbody,yes,tlif,right,0.508,0.64,yes,yes,no,,T5-T6_right_tlif_1
T6-T7,13.5,interspace,posterior,interbody,yes,tlif,left,0.492,0.606,yes,yes,no,,T6-T7_left_tlif_1
T6-T7,13.5,interspace,posterior,interbody,yes,tlif,right,0.508,0.606,yes,yes,no,,T6-T7_right_tlif_1
T7-T8,14.5,interspace,posterior,interbody,yes,tlif,left,0.491,0.577,yes,yes,no,,T7-T8_left_tlif_1
T7-T8,14.5,interspace,posterior,interbody,yes,tlif,right,0.509,0.577,yes,yes,no,,T7-T8_right_tlif_1
T8-T9,15.5,interspace,posterior,interbody,yes,tlif,left,0.492,0.544,yes,yes,no,,T8-T9_left_tlif_1
T8-T9,15.5,interspace,posterior,interbody,yes,tlif,right,0.508,0.544,yes,yes,no,,T8-T9_right_tlif_1
T9-T10,16.5,interspace,posterior,interbody,yes,tlif,left,0.49,0.508,yes,yes,no,,T9-T10_left_tlif_1
T9-T10,16.5,interspace,posterior,interbody,yes,tlif,right,0.51,0.508,yes,yes,no,,T9-T10_right_tlif_1
T10-T11,17.5,interspace,posterior,interbody,yes,tlif,left,0.492,0.476,yes,yes,no,,T10-T11_left_tlif_1
T10-T11,17.5,interspace,posterior,interbody,yes,tlif,right,0.508,0.476,yes,yes,no,,T10-T11_right_tlif_1
T11-T12,18.5,interspace,posterior,interbody,yes,tlif,left,0.491,0.438,yes,yes,no,,T11-T12_left_tlif_1
T11-T12,18.5,interspace,posterior,interbody,yes,tlif,right,0.509,0.438,yes,yes,no,,T11-T12_right_tlif_1
T12-L1,19.5,interspace,posterior,interbody,yes,tlif,left,0.492,0.4,yes,yes,no,,T12-L1_left_tlif_1
T12-L1,19.5,interspace,posterior,interbody,yes,tlif,right,0.508,0.4,yes,yes,no,,T12-L1_right_tlif_1
L1-L2,20.5,interspace,posterior,interbody,yes,tlif,left,0.491,0.367,yes,yes,no,,L1-L2_left_tlif_1
L1-L2,20.5,interspace,posterior,interbody,yes,tlif,right,0.509,0.367,yes,yes,no,,L1-L2_right_tlif_1
L2-L3,21.5,interspace,posterior,interbody,yes,tlif,left,0.489,0.33,yes,yes,no,,L2-L3_left_tlif_1
L2-L3,21.5,interspace,posterior,interbody,yes,tlif,right,0.511,0.33,yes,yes,no,,L2-L3_right_tlif_1
L3-L4,22.5,interspace,posterior,interbody,yes,tlif,left,0.486,0.291,yes,yes,no,,L3-L4_left_tlif_1
L3-L4,22.5,interspace,posterior,interbody,yes,tlif,right,0.514,0.291,yes,yes,no,,L3-L4_right_tlif_1
L4-L5,23.5,interspace,posterior,interbody,yes,tlif,left,0.487,0.252,yes,yes,no,,L4-L5_left_tlif_1
L4-L5,23.5,interspace,posterior,interbody,yes,tlif,right,0.513,0.252,yes,yes,no,,L4-L5_right_tlif_1
L5-S1,24.5,interspace,posterior,interbody,yes,tlif,left,0.48,0.224,yes,yes,no,,L5-S1_left_tlif_1
L5-S1,24.5,interspace,posterior,interbody,yes,tlif,right,0.52,0.224,yes,yes,no,,L5-S1_right_tlif_1
L1-L2,20.5,interspace,posterior,interbody,yes,plif,left,0.491,0.367,yes,yes,no,,L1-L2_left_plif_1
L1-L2,20.5,interspace,posterior,interbody,yes,plif,right,0.509,0.367,yes,yes,no,,L1-L2_right_plif_1
L2-L3,21.5,interspace,posterior,interbody,yes,plif,left,0.489,0.33,yes,yes,no,,L2-L3_left_plif_1
L2-L3,21.5,interspace,posterior,interbody,yes,plif,right,0.511,0.33,yes,yes,no,,L2-L3_right_plif_1
L3-L4,22.5,interspace,posterior,interbody,yes,plif,left,0.486,0.291,yes,yes,no,,L3-L4_left_plif_1
L3-L4,22.5,interspace,posterior,interbody,yes,plif,right,0.514,0.291,yes,yes,no,,L3-L4_right_plif_1
L4-L5,23.5,interspace,posterior,interbody,yes,plif,left,0.487,0.252,yes,yes,no,,L4-L5_left_plif_1
L4-L5,23.5,interspace,posterior,interbody,yes,plif,right,0.513,0.252,yes,yes,no,,L4-L5_right_plif_1
L5-S1,24.5,interspace,posterior,interbody,yes,plif,left,0.48,0.224,yes,yes,no,,L5-S1_left_plif_1
L5-S1,24.5,interspace,posterior,interbody,yes,plif,right,0.52,0.224,yes,yes,no,,L5-S1_right_plif_1
T1-T2,8.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.493,0.746,yes,yes,no,,T1-T2_left_no_implant_interbody_fusion_1
T1-T2,8.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.507,0.746,yes,yes,no,,T1-T2_right_no_implant_interbody_fusion_1
T2-T3,9.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.7115,yes,yes,no,,T2-T3_left_no_implant_interbody_fusion_1
T2-T3,9.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.7115,yes,yes,no,,T2-T3_right_no_implant_interbody_fusion_1
T3-T4,10.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.6845,yes,yes,no,,T3-T4_left_no_implant_interbody_fusion_1
T3-T4,10.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.6845,yes,yes,no,,T3-T4_right_no_implant_interbody_fusion_1
T4-T5,11.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.6575,yes,yes,no,,T4-T5_left_no_implant_interbody_fusion_1
T4-T5,11.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.6575,yes,yes,no,,T4-T5_right_no_implant_interbody_fusion_1
T5-T6,12.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.6265,yes,yes,no,,T5-T6_left_no_implant_interbody_fusion_1
T5-T6,12.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.6265,yes,yes,no,,T5-T6_right_no_implant_interbody_fusion_1
T6-T7,13.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.593,yes,yes,no,,T6-T7_left_no_implant_interbody_fusion_1
T6-T7,13.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.593,yes,yes,no,,T6-T7_right_no_implant_interbody_fusion_1
T7-T8,14.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.5635,yes,yes,no,,T7-T8_left_no_implant_interbody_fusion_1
T7-T8,14.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.5635,yes,yes,no,,T7-T8_right_no_implant_interbody_fusion_1
T8-T9,15.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.529,yes,yes,no,,T8-T9_left_no_implant_interbody_fusion_1
T8-T9,15.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.529,yes,yes,no,,T8-T9_right_no_implant_interbody_fusion_1
T9-T10,16.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.497,yes,yes,no,,T9-T10_left_no_implant_interbody_fusion_1
T9-T10,16.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.497,yes,yes,no,,T9-T10_right_no_implant_interbody_fusion_1
T10-T11,17.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.464,yes,yes,no,,T10-T11_left_no_implant_interbody_fusion_1
T10-T11,17.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.464,yes,yes,no,,T10-T11_right_no_implant_interbody_fusion_1
T11-T12,18.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.425,yes,yes,no,,T11-T12_left_no_implant_interbody_fusion_1
T11-T12,18.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.425,yes,yes,no,,T11-T12_right_no_implant_interbody_fusion_1
T12-L1,19.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.3845,yes,yes,no,,T12-L1_left_no_implant_interbody_fusion_1
T12-L1,19.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.3845,yes,yes,no,,T12-L1_right_no_implant_interbody_fusion_1
L1-L2,20.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.3505,yes,yes,no,,L1-L2_left_no_implant_interbody_fusion_1
L1-L2,20.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.3505,yes,yes,no,,L1-L2_right_no_implant_interbody_fusion_1
L2-L3,21.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.316,yes,yes,no,,L2-L3_left_no_implant_interbody_fusion_1
L2-L3,21.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.316,yes,yes,no,,L2-L3_right_no_implant_interbody_fusion_1
L3-L4,22.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.491,0.279,yes,yes,no,,L3-L4_left_no_implant_interbody_fusion_1
L3-L4,22.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.509,0.279,yes,yes,no,,L3-L4_right_no_implant_interbody_fusion_1
L4-L5,23.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.4895,0.2425,yes,yes,no,,L4-L5_left_no_implant_interbody_fusion_1
L4-L5,23.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.5105,0.2425,yes,yes,no,,L4-L5_right_no_implant_interbody_fusion_1
L5-S1,24.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,left,0.487,0.206,yes,yes,no,,L5-S1_left_no_implant_interbody_fusion_1
L5-S1,24.5,interspace,posterior,interbody,no,no_implant_interbody_fusion,right,0.513,0.206,yes,yes,no,,L5-S1_right_no_implant_interbody_fusion_1
T1,8,body,posterior,implant,yes,tp_hook,left,0.476,0.762,yes,no,yes,,T1_left_tp_hook_1
T1,8,body,posterior,implant,yes,tp_hook,right,0.524,0.762,yes,no,yes,,T1_right_tp_hook_1
T2,9,body,posterior,implant,yes,tp_hook,left,0.476,0.74,yes,no,yes,,T2_left_tp_hook_1
T2,9,body,posterior,implant,yes,tp_hook,right,0.524,0.74,yes,no,yes,,T2_right_tp_hook_1
T3,10,body,posterior,implant,yes,tp_hook,left,0.476,0.716,yes,no,yes,,T3_left_tp_hook_1
T3,10,body,posterior,implant,yes,tp_hook,right,0.524,0.716,yes,no,yes,,T3_right_tp_hook_1
T4,11,body,posterior,implant,yes,tp_hook,left,0.476,0.688,yes,no,yes,,T4_left_tp_hook_1
T4,11,body,posterior,implant,yes,tp_hook,right,0.524,0.688,yes,no,yes,,T4_right_tp_hook_1
T5,12,body,posterior,implant,yes,tp_hook,left,0.476,0.66,yes,no,yes,,T5_left_tp_hook_1
T5,12,body,posterior,implant,yes,tp_hook,right,0.524,0.66,yes,no,yes,,T5_right_tp_hook_1
T6,13,body,posterior,implant,yes,tp_hook,left,0.476,0.63,yes,no,yes,,T6_left_tp_hook_1
T6,13,body,posterior,implant,yes,tp_hook,right,0.524,0.63,yes,no,yes,,T6_right_tp_hook_1
T7,14,body,posterior,implant,yes,tp_hook,left,0.476,0.596,yes,no,yes,,T7_left_tp_hook_1
T7,14,body,posterior,implant,yes,tp_hook,right,0.524,0.596,yes,no,yes,,T7_right_tp_hook_1
T8,15,body,posterior,implant,yes,tp_hook,left,0.476,0.566,yes,no,yes,,T8_left_tp_hook_1
T8,15,body,posterior,implant,yes,tp_hook,right,0.524,0.566,yes,no,yes,,T8_right_tp_hook_1
T9,16,body,posterior,implant,yes,tp_hook,left,0.476,0.532,yes,no,yes,,T9_left_tp_hook_1
T9,16,body,posterior,implant,yes,tp_hook,right,0.524,0.532,yes,no,yes,,T9_right_tp_hook_1
T10,17,body,posterior,implant,yes,tp_hook,left,0.476,0.496,yes,no,yes,,T10_left_tp_hook_1
T10,17,body,posterior,implant,yes,tp_hook,right,0.524,0.496,yes,no,yes,,T10_right_tp_hook_1
T11,18,body,posterior,implant,yes,tp_hook,left,0.476,0.46,yes,no,yes,,T11_left_tp_hook_1
T11,18,body,posterior,implant,yes,tp_hook,right,0.524,0.46,yes,no,yes,,T11_right_tp_hook_1
T12,19,body,posterior,implant,yes,tp_hook,left,0.476,0.43,yes,no,yes,,T12_left_tp_hook_1
T12,19,body,posterior,implant,yes,tp_hook,right,0.524,0.43,yes,no,yes,,T12_right_tp_hook_1
L1,20,body,posterior,implant,yes,tp_hook,left,0.474,0.39,yes,no,yes,,L1_left_tp_hook_1
L1,20,body,posterior,implant,yes,tp_hook,right,0.526,0.39,yes,no,yes,,L1_right_tp_hook_1
L2,21,body,posterior,implant,yes,tp_hook,left,0.472,0.36,yes,no,yes,,L2_left_tp_hook_1
